FGDD
838445.1849
461988.566
1400442.8
1101898.146
745021.8332
999327.9801
1376971.758
829992.3416
1376971.758
461988.566
1663992.659
1476597.426
542169.907
1195104.103
938247.093
1467219.958
349505.6923
1068692.614
1406415.528
1478705.977
904573.7425
999327.9801
838445.1849
796199.0732
1297872.634
1312665.407
1089605.17
899296.4764
1238363.489
1148873.955
1557945.691
1154896.021
1380598.047
1351814.237
597158.7709
1579266.742
1501299.713
1886605.242
1274400.51
897451.6343
423789.5547
1044955.219
1057314.904
1209624.434
506968.6985
498555.3791
663637.4295
833716.8926
730702.4669
1896004.298
2236093.828
1504748.888
2874403.053
1845778.391
1365637.118
1708692.704
1956264.091
1264580.275
1679047.552
1226770.738
1981029.894
2110611.737
1244377.769
2497879.343
1440215.966
1746374.944
2726952.212
1844441.178
1118379.562
2811671.058
2169316.669
1581532.61
1289717.307
2319378.461
1244377.769
1141807.603
2007237.358
2283793.529
1803293.542
1868629.088
2988699.828
2192287.03
2118595.235
747353.9214
1159674.06
1623886.176
1753106.327
2132697.506
1577352.035
2063996.868
1186122.46
1854851.052
1661112.61
1748120.074
1348137.351
809665.8407
1781925.188
1686697.544
1586040.763
1645549.908
1814897.233
2058585.243
375147.9878
1347005.255
689518.5202
1748120.074
410934.9288
1662692.575
931288.0061
1202885.021
439493.048
1130751.478
546523.5974
309852.2513
820195.465
608597.2648
747129.7463
711167.4309
983249.1831
1038713.765
849132.2286
294523.3577
1255237.409
1207978.458
503760.9807
1188199.241
1009619.312
1270083.203
779828.0938
1015791.064
803506.3836
1285813.551
1521644.553
102380.9301
1676316.013
1074108.716
1343671.417
409586.8382
1533323.169
1459826.376
794323.8461
1263851.889
1123299.155
758130.7553
269728.8616
1314533.559
1352485.453
1293589.494
243296.1999
782332.4977
1419616.694
982308.7833
1575381.974
810626.961
1369251.266
1829558.345
1327832.167
1073617.638
4893853.762
1465869.626
732023.65
518893.7675
1073617.638
697316.0069
1234500.434
910093.983
859495.9027
1079482.029
1118210.534
1673822.338
1104872.637
1213722.132
2000909.87
1437703.273
1118757.994
2208867.137
1260637.442
417996.0907
1044390.337
1623610.866
941820.1708
755150.931
780937.3756
1568994.495
2339349.936
902689.2051
2199176.741
2594515.112
1898729.579
933480.9271
1440874.261
2393551.733
1641034.667
856175.0644
2056396.892
900088.8003
1303337.264
2551139.133
2001473.197
1898729.579
2162182.54
2114579.846
1480176.559
2123587.179
1510178.396
2059612.374
1137683.305
1958759.225
2202410.713
1233274.519
2285880.317
2421223.649
2059612.374
2181354.189
1871596.622
785982.8272
1369726.444
1791351.811
1086271.167
1369726.444
1916850.605
1043969.471
1926776.897
1601826.094
533501.5531
1546880.144
205358.0805
327586.1853
321705.2672
1113920.36
1265249.481
216353.1255
1278764.815
1542217.776
156654.098
431889.2413
536233.1271
1310834.33
644277.898
861993.4332
430844.9591
491280.6684
1392800.695
525796.5135
1897088.68
269626.0133
1384041.328
1315284.653
1877592.798
1161348.854
1712203.684
1243673.122
425370.3542
919039.9232
485806.0636
617278.8761
318923.2915
327586.1853
292506.3415
587442.5093
1230169.637
504661.8582
493809.1224
567691.6284
504210.8717
2133030.198
615598.8244
393428.7983
669323.8406
888664.8285
558741.4692
1442058.592
1603631.834
1312554.115
1172115.582
890307.2099
1193551.841
1690115.25
865488.4385
919946.7789
1149847.647
627189.1972
968058.6046
953062.9365
1938147.46
1598821.315
1170848.959
929670.5233
1440611.836
1137981.696
1349039.128
1152688.913
1037373.509
1156076.812
947322.4429
835985.2916
201002.048
981153.4606
374283.7236
743836.3809
1467130.927
1141050.312
1375309.383
1541633.582
1116429.832
676999.9558
1015581.094
787353.0935
988645.2631
664946.7723
1479550.729
399067.1378
754785.5907
958428.9351
746304.0906
254808.4213
1369819.404
813881.1273
1158650.388
1106366.442
882188.4143
807311.6015
772426.8379
1106366.442
1259560.713
1044943.912
1261872.261
999644.3678
1125904.874
1230420.134
1496155.059
1619646.584
769795.9475
1143140.635
1468214.458
784810.0869
1551384.802
1361472.713
732697.9398
369756.6548
369756.6548
1614146.455
686645.4392
1025226.806
1026829.082
1050993.291
708470.0221
1298190.534
1350075.394
1125038.984
307094.1186
854586.0032
1161583.5
900124.0814
1306947.135
564194.9421
1198054.509
1611129.805
1051428.513
605656.5953
1164572.368
1395716.508
1191180.863
1799484.975
1619889.173
1512939.323
404022.7765
1129785.804
629509.6551
1035968.63
403475.316
1172623.545
669951.0916
998443.038
1577510.621
411102.0078
1621371.156
599757.5674
592203.2952
1993375.905
518727.5817
301452.6105
669951.0916
299262.7685
495607.285
493151.5506
374157.5699
472895.5126
1731407.89
1536705.177
1417068.508
1691128.059
861919.9447
1666497.522
1190987.514
1627396.112
518264.0935
551506.4756
1129130.445
1592799.62
955572.0039
1481463.678
1158993.093
1998059.114
1592799.62
1997484.725
191352.6086
1642689.164
549873.147
1129130.445
303320.1114
518264.0935
766189.1596
489319.3272
343920.2869
346389.7926
1122987.018
1363943.151
1192068.85
2007560.997
955572.0039
1150631.07
1293958.358
1747520.987
563327.2564
683242.8227
574932.0269
1446673.394
1177015.221
2215637.85
1783709.572
1103203.231
1812979.234
1546170.87
788554.7585
826754.1928
991779.8069
807076.7097
1310716.688
1319858.461
1940145.383
1878308.305
1073305.193
629644.9146
1327214.77
1446538.102
1205506.927
1164984.568
202478.8793
950175.7956
152411.8723
668632.6904
1127778.412
787930.111
934546.4456
1266386.682
29088.84653
668632.6904
1368243.167
-40011.91317
1321492.757
1413073.982
763186.3129
184329.4056
703307.3107
179561.0003
701669.8418
1017271.365
913978.4016
914525.8621
989179.9203
731202.8862
1271191.601
2517199.853
2307233.102
1020137.051
1779114.4
1162916.899
2412119.291
2304206.008
2326594.833
1420862.2
1840937.048
1749132.222
2186673.648
1323799.694
1724717.604
2206960.175
1503782.208
1816719.34
2016929.026
1616449.811
2012811.349
1437839.304
594748.9973
1265805.072
2086833.032
554625.5999
1456866.898
1327957.823
1176627.046
1024153.642
1431762.842
829977.4513
538691.7115
848135.0996
1060346.733
2315583.974
2373391.653
1777908.58
872638.9281
320851.4481
648460.9001
803045.0722
-222989.8184
608003.4584
610733.2079
608003.4584
538699.3237
373834.4313
633710.4522
608003.4584
648460.9001
634676.3148
1136091.889
520156.3066
512671.7446
715477.1198
872638.9281
31305.98942
471524.1085
508659.6364
872638.9281
310318.7323
648460.9001
304296.667
307484.757
971310.4967
542937.9265
865488.4385
769988.6033
1128941.4
681034.3099
534742.6479
925418.445
793915.2761
1065058.519
790728.3511
570307.5788
447948.4356
151915.851
365288.0912
660782.9754
807606.2715
800489.2851
1367080.166
2201582.848
1515843.984
1301583.884
1921488.314
1684965.528
807058.811
890788.4306
2408569.072
2001869.353
1473842.234
1173027.638
1990792.449
1316120.162
1690719.672
585732.376
743493.2316
1692631.844
1065742.398
1869077.341
1113914.103
1292713.541
846952.787
629271.5024
2191865.996
1591258.194
1928413.034
1683968.951
806935.0064
1246833.465
546563.8875
806935.0064
413996.154
872115.5657
1208049.826
1797099.529
474503.0944
1440124.725
564010.0549
888821.9642
700655.5439
1851976.862
532463.2664
370838.0073
882116.3367
2089472.668
812304.4348
1076491.329
835105.3744
2617012.45
1158655.43
1788259.506
532463.2664
394389.2242
1126876.887
1309567.281
655339.257
779306.3618
1309456.13
960239.3775
1374919.338
754912.9321
723312.9313
691630.8626
672339.6646
159420.7398
857125.3646
495669.5274
564973.6622
780004.0755
824348.3749
685251.0637
795702.8346
662375.5418
1003244.949
1151760.064
760053.3332
1659455.201
1632558.998
1603959.507
951057.7217
1184912.918
1236221.496
558023.4712
513749.8113
487829.9471
1936811.075
1064635.516
406799.9613
234504.8495
1900850.146
885957.1338
1646974.449
1079368.596
1152645.521
579459.3254
793093.4139
1092251.101
782118.3697
1131337.954
801756.3077
581821.2532
881553.5995
1201519.852
951241.7835
801756.3077
598429.305
819124.7289
942115.0639
895473.9671
856688.6744
78255.50614
638525.3655
550323.4217
344890.0208
819124.7289
1543877.842
823141.3203
1006529.141
1849798.535
577655.0152
1391545.747
230154.2186
1048530.891
377469.2283
1501351.295
306479.6871
394268.4201
2074811.868
1028686.954
847668.0022
1843442.676
2628487.128
1444668.395
1112896.763
1654687.011
1740872.51
1614943.816
2087853.96
1513912.675
2318974.319
2022621.374
2108477.517
1389095.713
2268915.014
952169.4245
2288774.887
2166616.694
1916286.471
917380.0575
1528593.372
2102961.964
1278257.794
2321482.346
1838848.021
2321620.272
1579989.714
1972241.702
2052585.559
879201.4781
1403520.759
2649572.629
2404769.836
1373249.887
1535989.004
1843442.676
879022.2147
1823824.077
2143416.675
697584.5294
1676055.618
888478.531
1864971.713
2224609.86
2768930.826
1662941.282
1468566.29
2002631.323
1103478.868
763110.1892
520013.8917
987881.8277
600798.9508
791266.6879
669831.034
1604567.727
893836.8539
641946.5869
893836.8539
963140.9887
906044.5206
810227.3179
551341.6468
1474430.681
2069756.709
2160609.315
2361281.536
1831904.641
812944.7421
908019.5371
1193465.612
1008782.939
861104.2274
2659635.486
2060093.125
1932258.634
1595103.793
888480.1554
1158834.581
2041819.289
1610222.739
618728.4978
1606841.618
483511.1354
1316745.6
447318.0446
1479079.931
2057137.615
103278.1648
1821091.276
1956480.915
1163251.326
1909565.606
1466025.243
1343388.657
1610222.739
1412466.627
512371.609
1515036.793
1864783.929
1290645.714
769373.9724
575178.473
504048.3083
480240.3683
100892.6299
708908.7571
1078532.019
1372200.858
648027.0337
504048.3083
955401.6945
389141.3626
460123.6713
830796.5024
1755942.919
200856.8318
319682.2405
1324913.633
1392794.117
586604.5037
1331371.587
1129341.156
777995.7339
717998.4274
833124.315
842501.7827
432331.8696
1338844.274
878504.3391
1398689.571
665330.4874
939926.8691
637034.6254
1326869.169
1429439.335
939926.8691
595886.9893
850641.4342
707820.2737
1996624.125
1877658.97
960845.0285
1162623.808
1313735.293
1297240.839
1359391.671
1653565.874
845690.953
283366.9965
1235818.309
984730.5756
458017.1339
1326752.973
16058.0652
1150654.713
819565.5572
1360972.786
244688.5595
776827.5745
579720.7878
888869.6919
888869.6919
949032.0535
944401.2119
1113280.376
712243.6935
875166.504
410684.2565
708482.1096
1081496.447
570735.1314
1261613.876
973035.1281
1133802.958
478901.9147
1111490.748
655347.4116
1123324.482
1501850.989
800209.9247
1282232.952
7998.808497
1166329.243
617665.1716
711782.4945
970668.1656
972664.2705
970668.1656
772200.6605
1132480.982
1147113.663
295871.5228
1684391.081
1191896.742
1073712.291
1000474.262
323765.9114
669629.4402
586220.3911
538459.9905
815403.855
551573.2077
756146.6774
1251539.68
1012289.761
388974.5148
706005.0237
1320843.815
707689.1634
629945.1484
880611.0285
1332190.108
1005441.914
767988.7915
630492.6088
830862.7637
487349.8693
1206998.555
1270907.977
1683056.177
768072.9844
1464266.566
1627209.19
1432957.669
720165.7884
1223088.13
1443074.257
720165.7884
679018.1523
442803.881
1429558.923
1066772.625
1670734.21
1307115.279
1394962.431
1306567.819
526005.1594
1043519.622
1728529.874
1017184.059
550830.1027
1272944.81
1324851.173
1256354.162
1350048.826
1443074.257
1245903.253
1173151.366
1603957.052
2108359.869
1259105.911
453167.0803
1116655.98
925443.8895
1121487.585
335311.942
1005007.131
1342230.18
461874.3492
960604.7896
825914.6957
10856.2864
383034.3424
98645.01934
-148163.0085
662060.1361
736426.7616
960604.7896
86787.10867
903351.1444
786134.3457
563286.7781
581265.3626
1044331.073
1128935.16
1167003.267
1167003.267
1105580.737
903550.3061
1093452.545
1510571.423
1228385.066
799638.0599
647481.7404
600895.8515
781797.3238
827083.8367
394703.0706
808086.6251
1703432.644
1115996.032
235375.806
851101.4586
1679863.217
909196.7206
862447.5234
1185041.063
1185041.063
325818.5951
1256556.765
1448494.024
462132.5946
1266322.954
400049.8743
858983.0634
661519.9222
960863.035
843507.6513
730824.057
858292.8689
851101.4586
836390.6649
1257193.195
898016.7683
886496.4095
918998.4154
1869426.83
877069.4903
1542897.086
690711.0395
1706640.253
856132.7329
1966047.085
628665.0451
958023.8372
1202376.789
752133.5695
666942.7735
1137516.715
2070348.669
1551371.322
958023.8372
1383226.55
1683083.462
1192608.511
305179.8109
847308.9906
861450.5099
510663.8558
1526596.32
1200461.305
1140457.623
2075733.662
1235668.319
1122758.38
950655.8795
525232.4212
1449567.317
292146.3273
1531541.335
422662.2552
1676230.825
1490634.506
1117160.649
422662.2552
2101665.912
863264.3418
902298.0467
1004868.213
450076.0159
745982.5417
972798.6974
1236251.659
916023.978
1084239.207
228493.2902
1092120.811
1386235.258
665801.2007
347505.8498
1223657.823
769307.025
959283.3635
329552.4131
1115578.546
1063295.141
794684.7881
863264.3418
208742.5929
855382.737
450076.0159
924686.8718
674254.0439
815125.1235
410135.2801
174365.3416
388653.4859
633571.6715
623717.3828
1131154.516
1147044.455
1143476.482
924686.8718
123236.4605
450076.0159
1102063.212
876737.183
817199.3266
670903.2858
726055.1913
1040044.508
230206.1357
806250.1169
961427.3555
425633.1627
-177011.6123
975109.28
215251.2445
461394.669
639043.821
98777.02312
905771.0595
876737.183
946248.767
132431.7758
292591.9715
652559.155
34839.39288
774167.0169
516769.9995
868494.3202
-128899.6974
439429.2725
271195.0327
1345575.572
691347.5482
652559.155
727106.7668
1145544.773
26080.0251
960187.2801
815314.653
475622.3634
-16601.89212
986063.0774
215251.2445
734756.1402
1140190.144
707512.1742
876737.183
774167.0169
904606.7116
639043.821
251444.3354
794205.9862
549988.9889
112681.0785
31662.73028
978110.8331
978110.8331
759321.2226
1691833.749
-232908.4242
535867.7756
209531.6956
84873.35298
876737.183
828625.3573
215251.2445
815314.653
1197183.653
1439409.34
1043865.954
1027391.542
1305472.994
1237059.771
550477.2554
2418767.976
648886.9699
724787.6745
1298482.301
1386168.496
982240.2384
1285278.308
1599509.657
783006.4979
842714.5013
816665.6326
1665440.177
1178256.092
861174.3904
1608501.569
861772.4483
877034.9422
1282156.718
659914.3589
1367951.25
974481.5975
861174.3904
1633463.648
999937.6473
764997.3567
1397045.702
1083433.409
1431642.194
528820.5245
1178256.092
1665440.177
999002.2392
1420090.163
863187.8389
1316864.361
413797.5576
953295.4722
1178256.092
428070.3349
1493743.305
630429.4157
1097075.201
414121.1612
1129144.717
1245042.381
752478.0474
748541.3473
820650.0862
1604853.925
611655.4654
798530.548
682600.6176
1030420.359
1124814.609
1469275.904
1008490.772
410010.0632
882346.8615
1843833.17
787425.3428
968343.9853
1303619.316
1366360.75
1499753.554
680250.6927
1824896.605
1610131.886
1774731.897
1476187.244
1660735.7
2103223.844
678085.3608
1218103.92
960994.1306
703994.6725
637996.3939
901078.9808
988389.8766
1864498.283
584995.9507
1417479.94
1593335.545
1756546.952
1022525.718
1777263.029
1615724.37
650317.7103
336328.5979
172452.169
579371.1941
919530.7883
1078904.707
566828.0147
1236877.675
1033757.121
1429228.925
933963.8552
1021839.215
1072360.142
798667.2032
792097.6774
942414.7662
1028867.297
394735.4023
643831.8077
951436.3462
1092273.29
504932.26
504932.26
396377.7837
746401.9737
1799344.078
661211.1778
762043.3098
1830429.203
763781.3439
746401.9737
1254762.737
537888.152
746401.9737
608725.6106
1866855.456
1616100.567
549384.8222
402362.094
2269590.082
630076.5696
556908.1218
1460222.806
1063804.402
1133037.897
974863.6932
1347897.146
1846760.813
1186035.135
810610.9682
1460222.806
1040534.59
1605582.377
1388790.57
1398800.276
846812.0618
-86750.03428
692980.2907
378181.4
1219154.685
662869.964
642709.5786
400158.3555
37217.07054
871566.0481
940870.1829
712013.7133
906162.5398
612669.8913
691828.3148
549219.9193
657652.2736
568392.8119
644128.1614
577358.4328
808474.9626
-127800.7697
540236.3132
481381.4416
601658.8432
644755.5141
719074.8036
670962.978
659234.1964
1028913.248
707346.0221
707346.0221
774123.1805
837577.3083
659234.1964
560985.2954
513141.1772
45860.08362
369664.7047
1302918.842
1300333.923
2043696.382
755784.4385
1912458.573
931102.3582
2372978.927
2092340.559
2046378.205
1948496.676
764447.3323
692144.6128
2205566.293
688002.5621
1639501.497
2306083.075
1241964.925
1934644.79
800565.0178
1341938.86
1590705.538
1066533.48
956329.823
372113.7254
976534.9049
1283036.475
981693.7109
457599.3826
462247.1931
1278966.135
1348581.811
583841.7466
674122.838
1441617.017
1127911.725
167541.2672
1244131.169
778111.2968
1506253.67
926531.7593
1126339.983
1276725.324
1161291.378
522419.2167
583841.7466
343776.7027
1354565.48
1180605.42
1285278.805
64971.10114
1882796.073
1159424.123
808173.3448
1713264.155
818433.9469
1834472.154
1672299.271
1992849.602
858643.6291
893399.3343
1058545.863
1349594.005
1652196.616
1286559.943
192273.7185
340183.4222
956329.823
1117212.618
993195.1747
843709.6989
744365.8769
995455.6562
682395.8864
1072566.169
806062.6198
1497082.692
1155274.486
840495.5755
679003.0232
741139.5329
774405.5642
298846.0592
748198.1003
1100355.755
1822766.635
942835.4928
928044.4609
1582566.181
602744.883
1834828.995
552159.0804
912851.9338
969716.2935
1248352.662
1248352.662
1095438.991
436608.6018
439345.9042
1357112.691
1467312.449
1835756.013
344871.2907
470816.2336
578415.2441
656910.9225
1551482.207
396192.3869
885704.8526
997397.643
915359.9863
915469.0439
690657.368
885957.1338
783386.9678
1091342.562
885957.1338
909404.7145
1055917.351
878602.6739
771224.107
746309.2876
694663.645
829698.8305
1250517.736
153896.1791
1022853.451
86131.89461
952768.027
953549.3161
142732.2743
932268.9966
1179934.119
850979.15
1000464.626
1272268.715
1042739.149
962024.5313
1138918.577
651484.906
827629.4071
1401195.396
1200877.511
1267589.498
1175073.352
1355108.395
1275038.961
1022853.451
697063.4674
453755.795
405649.9117
1010559.818
1133683.753
2084192.648
784159.9133
945109.5861
453755.795
868358.1625
815199.2212
899372.7995
762536.059
712629.0551
1228941.427
1318440.013
1283998.005
1633014.015
626803.7105
1562402.389
1225584.661
840232.226
1214707.454
1004556.049
1251014.909
737662.06
683668.9616
1012793.515
1354750
797863.1272
964616.2751
998570.7768
798699.9225
1669814.36
763772.7185
1910881.644
1713994.236
1616227.358
723323.7763
1258384.117
1047476.111
850981.5637
544006.4809
748135.8208
634406.2656
850981.5637
668977.3972
1121679.68
997144.8158
829959.5432
1212779.01
891123.7742
673904.5416
837913.1515
-13028.36166
1143474.876
576808.9804
1250203.836
1301884.255
1274390.099
1953484.101
1643404.404
1365996.124
2044330.705
1468566.29
1677885.881
1141631.94
2398258.031
645676.4305
1143185.31
1706291.396
1457692.306
1586432.396
561730.3369
329491.3963
1764528.505
705485.9012
1066123.509
1434124.286
974765.3189
2137117.741
493515.1727
1111741.726
1702082.866
915279.0877
737842.1716
915279.0877
68403.5144
830558.0489
503867.8083
958967.2275
990319.4681
911738.4548
907078.4495
805173.2993
1089292.569
1135143.913
930716.5824
591527.991
491670.6379
1242062.808
320644.9818
1383751.08
605417.0046
1418351.235
1076259.123
1704823.846
1076259.123
638951.2128
1732171.036
1110966.766
1245594.762
307768.1444
423459.7702
425102.1517
1093303.344
952480.7616
1118464.241
919258.034
1319776.234
1266895.914
548454.9242
566710.3416
993286.8241
877534.1194
441965.7467
693595.0905
624031.7672
1101966.237
-211373.1609
987365.5253
865728.5308
317417.4671
844235.1342
210541.9051
863061.361
-94417.38146
277764.2982
795328.9681
766429.9718
840796.5973
1126397.155
1126397.155
675922.7838
573352.6177
481870.2551
504817.7604
491854.6398
896489.2159
567518.121
1125345.685
1146631.473
742396.9586
794685.626
480671.0419
1107472.804
2065968.6
1297104.189
708353.5368
1085020.206
1282423.493
1207997.823
1154324.341
1569442.134
992706.386
1118439.357
1011328.342
1262362.402
1234597.334
795204.8179
1620876.626
298841.8144
481405.0572
1196087.103
1413090.109
883176.2632
915279.0877
812708.9216
1000299.563
1208393.234
272256.2401
1240267.157
